YYYYMM,Hydro,Coal,Gas,Diesel,Nuclear,RES,Total
200212.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200301.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200302.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200303.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200304.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200305.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200306.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200307.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200308.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200309.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200310.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200311.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200312.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200401.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200402.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200403.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200404.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200405.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200406.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200407.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200408.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200409.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200410.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200411.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200412.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200501.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200502.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200503.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200504.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200505.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200506.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200507.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200508.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200509.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200510.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200511.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200512.0,26269.0,62131.0,11163.0,1135.0,2720.0,1628.0,105046.0
200601.0,32135.05,68433.08,12662.61,1201.75,3310.0,6158.32,123900.81
200602.0,32135.05,68433.08,12662.61,1201.75,3310.0,6158.32,123900.81
200603.0,32325.77,68518.88,12689.91,1201.75,3360.0,6190.86,124287.17000000001
200604.0,32325.77,68518.88,12704.71,1201.75,3360.0,6190.86,124301.97000000002
200605.0,32325.77,68488.88,12704.71,1201.75,3360.0,6190.86,124271.97000000002
200606.0,32725.77,68488.88,13581.71,1201.75,3900.0,6190.86,126088.97000000002
200607.0,32975.77,68988.88,13581.71,1201.75,3900.0,6190.86,126838.96999999999
200608.0,33130.77,68988.88,13581.71,1201.75,3900.0,6190.86,126993.96999999999
200609.0,33349.77,69198.88,13581.71,1201.75,3900.0,6190.86,127422.96999999999
200610.0,33599.77,69198.88,13581.71,1201.75,3900.0,6190.86,127672.96999999999
200611.0,33599.77,69198.88,13581.71,1201.75,3900.0,6190.86,127672.96999999999
200612.0,33641.77,69236.38,13581.71,1201.75,3900.0,6190.86,127752.46999999999
200701.0,33941.77,69366.38,13581.71,1201.75,3900.0,6190.86,128182.46999999999
200702.0,34085.77,69621.38,13581.71,1201.75,3900.0,6190.86,128581.46999999999
200703.0,34653.77,71121.38,13691.71,1201.75,3900.0,7760.6,132329.21
200704.0,34653.77,70682.38,13691.71,1201.75,4120.0,7760.6,132110.21
200705.0,33485.76,71432.38,13691.71,1201.75,4120.0,10145.03,134076.63
200706.0,33485.76,71932.38,13801.71,1201.75,4120.0,10175.03,134716.63
200707.0,33775.76,71932.38,13801.71,1201.75,4120.0,10175.03,135006.63
200708.0,34130.76,71932.38,13841.71,1201.75,4120.0,10175.03,135401.63
200709.0,34260.76,72182.38,13841.71,1201.75,4120.0,10175.03,135781.63
200710.0,34390.76,72432.38,14581.71,1201.75,4120.0,10175.03,136901.63
200711.0,34680.76,73492.38,14581.71,1201.75,4120.0,10175.03,138251.63
200712.0,34680.76,74752.38,14691.71,1201.75,4120.0,10855.24,140301.84
200801.0,35208.76,75002.38,14691.71,1201.75,4120.0,10855.24,141079.84
200802.0,35378.76,75252.38,14691.71,1201.75,4120.0,10855.24,141499.84
200803.0,35908.76,76048.88,14656.21,1201.75,4120.0,11125.41,143061.01
200804.0,35908.76,76298.88,14656.21,1201.75,4120.0,11125.41,143311.01
200805.0,36033.76,76298.88,14716.01,1201.75,4120.0,12194.57,144564.97000000003
200806.0,36033.76,76648.88,14716.01,1199.75,4120.0,12194.57,144912.97000000003
200807.0,36158.76,77198.88,14716.01,1199.75,4120.0,12194.57,145587.97000000003
200808.0,36197.76,77198.88,14716.01,1199.75,4120.0,12194.57,145626.97000000003
200809.0,36347.76,76988.88,14704.01,1199.75,4120.0,12194.57,145554.97000000003
200810.0,36497.76,76988.88,14704.01,1199.75,4120.0,13242.41,146752.81000000003
200811.0,36647.76,76988.88,14704.01,1199.75,4120.0,13242.41,146902.81000000003
200812.0,36647.76,77458.88,14734.01,1199.75,4120.0,13242.41,147402.81000000003
200901.0,36762.76,77398.88,14734.01,1199.75,4120.0,13242.41,147457.81000000003
200902.0,36877.76,77398.88,14876.71,1199.75,4120.0,13242.41,147715.51
200903.0,36877.76,77648.88,14876.61,1199.75,4120.0,13242.41,147965.41
200904.0,36877.76,77948.88,14876.61,1199.75,4120.0,13242.41,148265.41
200905.0,36877.76,77948.88,16003.11,1199.75,4120.0,13242.41,149391.91
200906.0,36916.76,78458.88,16385.61,1199.75,4120.0,13242.41,150323.41
200907.0,36916.76,79208.88,16385.61,1199.75,4120.0,13242.41,151073.41
200908.0,36916.76,80283.88,16385.61,1199.75,4120.0,13242.41,152148.41
200909.0,36885.4,80395.88,16448.85,1199.75,4120.0,13310.21,152360.09
200910.0,36885.4,81355.88,16822.85,1199.75,4120.0,13310.21,153694.09
200911.0,36885.4,81605.88,16822.85,1199.75,4120.0,15225.35,155859.23
200912.0,36885.4,81605.88,17055.85,1199.75,4120.0,15225.35,156092.23
201001.0,36885.4,82095.88,17055.85,1199.75,4120.0,15427.1,156783.98
201002.0,36863.4,82343.38,17055.85,1199.75,4340.0,15427.1,157229.48
201003.0,36863.4,84198.38,17055.85,1199.75,4560.0,15521.11,159398.49
201004.0,36863.4,84448.38,17055.85,1199.75,4560.0,15521.11,159648.49
201005.0,36913.4,85193.38,17055.85,1199.75,4560.0,16429.42,161351.8
201006.0,36953.4,86003.38,17220.85,1199.75,4560.0,16429.42,162366.8
201007.0,37033.4,87093.38,17353.85,1199.75,4560.0,16429.42,163669.8
201008.0,37086.4,87858.38,17374.85,1199.75,4560.0,16429.42,164508.8
201009.0,37328.4,87943.38,17374.85,1199.75,4560.0,16429.42,164835.8
201010.0,37328.4,89778.38,17624.85,1199.75,4560.0,16786.98,167278.36000000002
201011.0,37367.4,89778.38,17384.85,1199.75,4560.0,16786.98,167077.36000000002
201012.0,37367.4,92378.38,17456.35,1199.75,4560.0,16786.98,169748.86000000002
201101.0,37367.4,92638.38,17456.35,1199.75,4780.0,16786.98,170228.86000000002
201102.0,37367.4,92418.38,17706.35,1199.75,4780.0,18454.52,171926.4
201103.0,37567.4,93918.38,17706.35,1199.75,4780.0,18454.52,173626.4
201104.0,37567.4,94653.38,17706.35,1199.75,4780.0,18454.52,174361.4
201105.0,37817.4,94953.38,17706.35,1199.75,4780.0,18454.52,174911.4
201106.0,38106.4,96743.38,17706.35,1199.75,4780.0,18454.52,176990.4
201107.0,38106.4,98403.38,17706.35,1199.75,4780.0,20162.24,180358.12
201108.0,38206.4,99503.38,17706.35,1199.75,4780.0,20162.24,181558.12
201109.0,38706.4,99753.38,17742.85,1199.75,4780.0,20162.24,182344.62
201110.0,38706.4,100098.38,17742.85,1199.75,4780.0,20162.24,182689.62
201111.0,38748.4,102863.38,17742.85,1199.75,4780.0,20162.24,185496.62
201112.0,38748.4,104021.38,17742.85,1199.75,4780.0,20162.24,186654.62
201201.0,38848.4,104816.38,17742.85,1199.75,4780.0,20162.24,187549.62
201202.0,38848.4,105437.38,18093.85,1199.75,4780.0,22233.17,190592.55
201203.0,38990.4,112022.38,18381.05,1199.75,4780.0,24503.44,199877.02
201204.0,38990.4,113782.38,18381.05,1199.75,4780.0,24503.45,201637.03
201205.0,39060.4,114782.38,18653.05,1199.75,4780.0,24503.45,202979.03
201206.0,39291.4,116333.38,18903.05,1199.75,4780.0,24832.68,205340.25999999998
201207.0,39291.4,117283.38,18903.05,1199.75,4780.0,24998.46,206456.03999999998
201208.0,39291.4,117833.38,18903.05,1199.75,4780.0,24998.46,207006.03999999998
201209.0,39291.4,118703.38,18903.05,1199.75,4780.0,24998.46,207876.03999999998
201210.0,39291.4,120103.38,18903.05,1199.75,4780.0,24998.46,209276.03999999998
201211.0,39324.4,120873.38,18903.05,1199.75,4780.0,25856.14,210936.71999999997
201212.0,39339.4,120873.38,18903.05,1199.75,4780.0,25856.14,210951.71999999997
201301.0,39416.4,121610.88,18903.05,1199.75,4780.0,25856.14,211766.21999999997
201302.0,39449.4,123695.88,19648.85,1199.75,4780.0,25856.14,214630.02000000002
201303.0,39491.4,130220.89,20109.85,1199.75,4780.0,27541.71,223343.6
201304.0,39623.4,130370.89,20109.85,1199.75,4780.0,27541.71,223625.6
201305.0,39623.4,131628.39,20359.85,1199.75,4780.0,27541.71,225133.1
201306.0,39623.4,132288.39,20359.85,1199.75,4780.0,27541.71,225793.1
201307.0,39623.4,132288.39,20359.85,1199.75,4780.0,27541.71,225793.1
201308.0,39623.4,133188.39,20380.85,1199.75,4780.0,28184.35,227356.74000000002
201309.0,39788.4,134388.39,20380.85,1199.75,4780.0,28184.35,228721.74000000002
201310.0,39818.4,134888.39,20380.85,1199.75,4780.0,28184.35,229251.74000000002
201311.0,39893.4,136448.39,20380.85,1199.75,4780.0,29462.55,232164.94
201312.0,39893.4,138213.39,20380.85,1199.75,4780.0,29462.55,233929.94
201401.0,39875.4,138903.39,20380.85,1199.75,4780.0,29462.55,234601.94
201402.0,40195.4,140723.39,21381.85,1199.75,4780.0,29462.55,237742.94
201403.0,40531.41,145273.39,21781.85,1199.75,4780.0,31692.14,245258.54000000004
201404.0,40531.41,145408.39,21781.85,1199.75,4780.0,31692.14,245393.54000000004
201405.0,40661.41,147568.39,22607.95,1199.75,4780.0,31692.14,248509.64
201406.0,40730.09,148478.39,22607.95,1199.75,4780.0,31692.14,249488.32
201407.0,40798.76,149178.39,22607.95,1199.75,4780.0,31692.14,250256.99000000005
201408.0,40798.76,152310.89,22607.95,1199.75,4780.0,31692.14,253389.49000000005
201409.0,40798.76,152970.89,22607.95,1199.75,4780.0,31692.14,254049.49000000005
201410.0,40798.76,153570.89,22607.95,1199.75,4780.0,31692.14,254649.49000000005
201411.0,40798.76,153570.89,22971.25,1199.75,4780.0,31692.14,255012.79000000004
201412.0,40867.43,154170.89,22971.25,1199.75,4780.0,31692.14,255681.46000000002
201501.0,40867.43,156190.89,22971.25,1199.75,5780.0,31692.14,258701.46000000002
201502.0,40867.43,158495.89,22971.25,1199.75,5780.0,31692.14,261006.46000000002
201503.0,41267.43,164635.88,23062.15,1199.75,5780.0,35776.96,271722.17
201504.0,41632.43,165235.88,23062.15,1199.75,5780.0,35776.96,272687.17
201505.0,41632.43,165257.88,23062.15,993.53,5780.0,35776.96,272502.95
201506.0,41997.42,167207.88,23062.15,993.53,5780.0,36470.64,275511.62
201507.0,41997.42,167707.88,22962.15,993.53,5780.0,36470.64,275911.62
201508.0,41997.42,168207.88,23333.15,993.53,5780.0,35776.96,276088.94
201509.0,42283.42,169117.88,24088.15,993.53,5780.0,36470.64,278733.62
201510.0,42473.42,170137.88,24473.03,993.53,5780.0,36470.64,280328.5
201511.0,42623.42,170137.88,24473.03,993.53,5780.0,37415.53,281423.39
201512.0,42623.42,173017.88,24473.03,993.53,5780.0,38821.51,285709.37
201601.0,42663.42,175237.88,24508.63,993.53,5780.0,38821.51,288004.97
201602.0,42703.42,175857.88,24508.63,993.53,5780.0,38821.51,288664.97
201603.0,42783.42,185172.88,24508.63,993.53,5780.0,42849.38,302087.83999999997
201604.0,42783.42,185992.88,24508.63,918.89,5780.0,42849.38,302833.2
201605.0,42783.43,186242.88,24508.63,918.89,5780.0,42849.38,303083.21
201606.0,42848.43,186212.88,24508.63,918.89,5780.0,44236.92,304505.75
201607.0,42888.43,186292.88,24643.63,918.89,5780.0,44236.92,304760.75
201608.0,42968.43,186592.88,25057.13,918.89,5780.0,44236.92,305554.25
201609.0,43112.43,187252.88,25057.13,918.89,5780.0,45916.95,308038.28
201610.0,43112.43,186492.88,25057.13,918.89,5780.0,45916.95,307278.28
201611.0,43133.43,187802.88,25282.13,918.89,5780.0,45916.95,308834.28
201612.0,43139.43,188967.88,25282.13,918.89,5780.0,50018.0,314106.33
201701.0,44189.43,188487.88,25329.38,837.63,5780.0,50018.0,314642.32
201702.0,44413.43,189047.88,25329.38,837.63,5780.0,50018.0,315426.32
201703.0,44478.42,192162.88,25329.38,837.63,6780.0,57244.23,326832.54
201704.0,44594.42,194402.88,25329.38,837.63,6780.0,57260.23,329204.54
201705.0,44594.42,195602.88,25185.38,837.63,6780.0,57260.23,330260.54
201706.0,44614.42,194552.88,25185.38,837.63,6780.0,58303.35,330273.66
201707.0,44614.42,194432.88,25185.38,837.63,6780.0,58303.35,330153.66
201708.0,44653.42,193466.5,25185.38,837.63,6780.0,58303.35,329226.27999999997
201709.0,44765.42,193426.5,25185.38,837.63,6780.0,60157.66,331152.58999999997
201710.0,44765.42,193426.5,25150.38,837.63,6780.0,60157.66,331117.58999999997
201711.0,44963.42,192971.5,25150.38,837.63,6780.0,60157.66,330860.58999999997
201712.0,44963.42,192971.5,25150.38,837.63,6780.0,62846.9,333549.83
201801.0,44963.42,193821.5,25150.38,837.63,6780.0,62846.9,334399.83
201802.0,44963.42,193821.5,24897.46,837.63,6780.0,62846.9,334146.91000000003
201803.0,45293.42,197171.5,24897.46,837.63,6780.0,69022.39,344002.4
201804.0,45293.42,196957.5,24897.46,837.629,6780.0,69022.39,343788.39900000003
201805.0,45403.42,196957.5,24897.46,837.63,6780.0,69022.39,343898.4
201806.0,45403.42,196957.5,24897.46,837.63,6780.0,70648.61,345524.62
201807.0,45457.42,196097.5,24867.46,837.63,6780.0,70648.61,344688.62
201808.0,45457.42,196097.5,24867.46,837.63,6780.0,70648.61,344688.62
201809.0,45487.42,196097.5,24867.46,837.63,6780.0,72012.81,346082.82
201810.0,45487.42,195992.5,24937.22,837.63,6780.0,73350.0,347384.77
201811.0,45399.22,196652.5,24937.22,837.63,6780.0,72012.81,346619.38
201812.0,45399.22,197452.5,24937.22,637.63,6780.0,74081.66,349288.23
201901.0,45399.22,197452.5,24937.22,637.63,6780.0,75055.92,350262.49
201902.0,45399.22,197352.5,24937.22,637.63,6780.0,75055.92,350162.49
201903.0,45399.22,200704.5,24937.22,637.63,6780.0,78316.435,356775.005
201904.0,45399.22,200704.5,24937.22,637.63,6780.0,79033.85,357492.42000000004
201905.0,45399.22,200704.5,24937.22,637.63,6780.0,80046.73,358505.3
201906.0,45399.22,200749.5,24937.22,637.63,6780.0,80467.192,358970.762
201907.0,45399.22,202069.5,24937.22,637.63,6780.0,81307.612,361131.18200000003
201908.0,45399.22,202529.5,24937.22,509.71,6780.0,82014.187,362169.83700000006
201909.0,45399.22,203154.5,24937.22,509.71,6780.0,82588.95,363369.60000000003
201910.0,45399.22,203954.5,24937.22,509.71,6780.0,83379.497,364960.147
201911.0,45399.22,203954.5,24937.22,509.71,6780.0,84399.9,365980.55000000005
201912.0,45399.22,205254.5,24937.22,509.71,6780.0,85908.407,368789.05700000003
202001.0,45399.22,204724.5,24955.36,509.71,6780.0,86321.027,368689.81700000004
202002.0,45699.22,204724.5,24955.36,509.71,6780.0,86759.185,369427.97500000003
202003.0,45699.22,205344.5,24955.36,509.71,6780.0,87027.675,370316.465
202004.0,45699.22,205134.5,24955.36,509.71,6780.0,87268.74,370347.53
202005.0,45699.22,205134.5,24991.51,509.71,6780.0,87384.015,370498.955
202006.0,45699.22,205404.5,24991.51,509.71,6780.0,87669.185,371054.125
202007.0,45699.22,205954.5,24991.51,509.71,6780.0,88041.91,371976.85
202008.0,45699.22,205954.5,24956.51,509.71,6780.0,88793.425,372693.365
202009.0,45699.22,205854.5,24956.51,509.71,6780.0,89229.415,373029.355
202010.0,45699.22,205854.5,24956.51,509.71,6780.0,89635.645,373435.585
202011.0,45699.22,205854.5,24956.51,509.71,6780.0,90399.105,374199.045
202012.0,45798.22,206124.5,24956.51,509.71,6780.0,91153.805,375322.745
202101.0,46059.22,206404.5,24956.51,509.71,6780.0,92550.735,377260.675
202102.0,46209.22,207704.5,24956.51,509.71,6780.0,92970.475,379130.41500000004
202103.0,46209.22,209294.5,24924.01,509.71,6780.0,94433.785,382151.225
202104.0,46209.22,209294.5,24924.01,509.71,6780.0,95012.59,382730.03
202105.0,46209.22,209294.5,24924.01,509.71,6780.0,95656.245,383373.685
202106.0,46322.22,208624.5,24924.01,509.71,6780.0,96955.51,384115.95
202107.0,46367.22,209424.5,24924.01,509.71,6780.0,98882.715,386888.155
202108.0,46412.22,208824.5,24924.01,509.71,6780.0,100683.315,388133.755
202109.0,46512.22,208614.5,24899.51,509.71,6780.0,101532.845,388848.78500000003
202110.0,46512.22,209034.5,24899.51,509.71,6780.0,103055.245,390791.185
202111.0,46512.22,209284.5,24899.51,509.71,6780.0,104031.305,392017.245
202112.0,46512.22,209809.5,24899.51,509.71,6780.0,104878.53,393389.47
202201.0,46512.22,210519.5,24899.51,509.71,6780.0,105854.125,395075.065
202202.0,46524.52,210519.5,24899.51,509.71,6780.0,106374.625,395607.865
202203.0,46722.52,210699.5,24899.51,509.71,6780.0,109885.375,399496.615
202204.0,46722.52,210699.5,24899.51,509.71,6780.0,111398.995,401010.235
202205.0,46722.52,210699.5,24879.21,509.71,6780.0,113226.465,402817.405
202206.0,46850.17,210699.5,24856.21,509.71,6780.0,114064.01,403759.60000000003
202207.0,46850.17,210699.5,24856.21,509.71,6780.0,114437.39,404132.98000000004
202208.0,46850.17,210699.5,24856.21,509.71,6780.0,116077.64,405773.23000000004
202209.0,46850.17,210699.5,24824.21,562.37,6780.0,118080.35,407796.6
202210.0,46850.17,210605.5,24824.21,562.37,6780.0,119092.59,408714.83999999997
202211.0,46850.17,210605.5,24824.21,589.2,6780.0,119512.17,409161.25
202212.0,46850.17,210395.5,24824.21,589.2,6780.0,120848.29,410287.37
202301.0,46850.17,211055.5,24824.21,589.2,6780.0,121549.54,411648.62
202302.0,46850.17,211055.5,24824.21,589.2,6780.0,122113.08,412212.16000000003
202303.0,46850.17,211855.5,24824.21,589.2,6780.0,125159.83,416058.91000000003
